district,year,Type 0,Type 1,Type 2,Type 3,Type 4,Type 5,Type 6
1009035,2006,0.0,0.5,0.5,0.0,0.0,0.0,0.0
1009035,2007,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
1009035,2008,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009035,2009,0.5,0.0,0.0,0.0,0.5,0.0,0.0
1009035,2010,0.5,0.5,0.0,0.0,0.0,0.0,0.0
1009035,2011,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009035,2012,0.0,0.0,0.5,0.0,0.5,0.0,0.0
1009035,2013,0.5,0.0,0.0,0.0,0.5,0.0,0.0
1009035,2014,0.5,0.0,0.0,0.5,0.0,0.0,0.0
1009035,2015,0.5,0.5,0.0,0.0,0.0,0.0,0.0
1009035,2016,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
1009035,2017,0.5,0.5,0.0,0.0,0.0,0.0,0.0
1009035,2018,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009035,2019,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0
1009035,2020,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009035,2021,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
1009035,2022,0.5,0.5,0.0,0.0,0.0,0.0,0.0
1009035,2023,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
1009035,2024,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009036,1981,0.25,0.25,0.0,0.0,0.0,0.25,0.25
1009036,1982,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009036,1983,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009036,1984,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
1009036,1985,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009036,1986,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009036,1987,0.0,0.0,0.0,0.0,0.0,0.5,0.5
1009036,1988,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
1009036,1989,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009036,1990,0.0,0.0,0.0,0.0,0.5,0.0,0.5
1009036,1991,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009036,1992,0.0,0.0,0.0,0.0,0.0,0.5,0.5
1009036,1993,0.5,0.0,0.0,0.0,0.0,0.0,0.5
1009036,1994,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
1009036,1996,0.25,0.0,0.25,0.0,0.0,0.25,0.25
1009036,1997,0.5,0.0,0.0,0.0,0.0,0.0,0.5
1009036,1998,0.0,0.0,0.0,0.0,0.0,0.5,0.5
1009036,1999,0.25,0.25,0.0,0.0,0.25,0.0,0.25
1009036,2000,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
1009036,2001,0.6,0.0,0.2,0.0,0.0,0.0,0.2
1009036,2002,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
1009036,2003,0.0,0.25,0.0,0.0,0.25,0.0,0.5
1009036,2004,0.4,0.0,0.0,0.0,0.2,0.2,0.2
1009036,2005,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
1009036,2006,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
1009036,2007,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
1009036,2008,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
1009036,2009,0.5,0.0,0.0,0.0,0.0,0.25,0.25
1009036,2010,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
1009036,2011,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009036,2012,0.25,0.0,0.25,0.0,0.25,0.0,0.25
1009036,2013,0.0,0.0,0.0,0.0,0.0,0.5,0.5
1009036,2014,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009036,2015,0.5,0.0,0.0,0.0,0.0,0.5,0.0
1009036,2016,0.0,0.0,0.5,0.0,0.0,0.0,0.5
1009036,2017,0.4,0.2,0.0,0.2,0.0,0.0,0.2
1009036,2018,0.4,0.2,0.2,0.0,0.0,0.0,0.2
1009036,2019,0.25,0.0,0.0,0.0,0.25,0.0,0.5
1009036,2020,0.25,0.0,0.25,0.0,0.25,0.0,0.25
1009036,2021,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
1009036,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009036,2023,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009036,2024,0.0,1.0,0.0,0.0,0.0,0.0,0.0
